Channel 1,Channel 2,Channel 3,Channel 4,Classification
30.76171875,-60.05859375,45.8984375,37.59765625,0
15.13671875,-228.515625,56.15234375,19.04296875,0
37.59765625,-54.6875,54.6875,42.48046875,0
52.734375,-14.16015625,38.57421875,62.5,0
43.45703125,-259.27734375,35.15625,43.9453125,0
15.625,-604.4921875,38.0859375,11.71875,0
34.66796875,-312.01171875,33.203125,30.76171875,0
64.453125,-8.7890625,45.8984375,71.2890625,0
62.98828125,-228.515625,42.48046875,65.91796875,0
13.671875,-205.56640625,39.0625,38.0859375,0
14.6484375,-32.71484375,56.15234375,33.69140625,0
62.98828125,74.70703125,56.640625,55.6640625,0
62.98828125,-0.9765625,57.12890625,64.94140625,0
39.0625,-129.39453125,58.10546875,46.875,0
35.15625,-118.65234375,47.36328125,35.64453125,0
63.96484375,-107.91015625,43.45703125,62.98828125,0
75.68359375,-357.421875,21.484375,77.63671875,0
62.5,-484.375,2.44140625,47.36328125,0
40.52734375,-104.4921875,40.0390625,27.83203125,0
55.6640625,7.32421875,58.59375,49.31640625,0
73.73046875,-46.38671875,57.6171875,67.3828125,0
54.6875,79.58984375,66.89453125,57.12890625,0
30.76171875,-54.19921875,57.12890625,32.71484375,0
35.64453125,-209.47265625,45.8984375,44.921875,0
56.640625,-99.12109375,55.6640625,71.77734375,0
66.40625,22.94921875,53.7109375,64.453125,0
36.1328125,33.69140625,49.31640625,41.50390625,0
37.59765625,-232.421875,42.96875,39.55078125,0
62.01171875,-506.34765625,29.78515625,55.17578125,0
55.6640625,-166.015625,30.76171875,62.5,0
32.2265625,96.6796875,46.38671875,43.45703125,0
18.06640625,-137.6953125,59.08203125,30.76171875,0
36.1328125,-131.34765625,55.6640625,48.33984375,0
58.10546875,73.73046875,52.734375,59.08203125,0
0.0,83.0078125,55.17578125,44.43359375,0
0.0,-145.99609375,53.22265625,22.94921875,0
0.0,-119.140625,45.8984375,38.0859375,0
0.0,110.83984375,40.52734375,66.89453125,0
0.0,-50.78125,43.45703125,61.03515625,0
0.0,-291.015625,41.015625,30.2734375,0
0.0,-281.25,47.36328125,41.015625,0
0.0,-41.50390625,45.41015625,73.2421875,0
0.0,172.36328125,34.1796875,75.1953125,0
0.0,-243.65234375,45.41015625,30.76171875,0
0.0,-415.52734375,53.7109375,22.4609375,0
0.0,81.54296875,54.6875,60.05859375,0
74.70703125,129.8828125,50.29296875,70.80078125,0
47.8515625,-164.55078125,46.875,47.36328125,0
38.0859375,-134.765625,55.6640625,28.3203125,0
59.5703125,158.203125,57.6171875,55.17578125,0
67.87109375,84.47265625,44.921875,68.359375,0
41.015625,-140.13671875,40.52734375,43.45703125,0
15.13671875,-261.71875,34.66796875,19.04296875,0
36.1328125,-182.12890625,28.3203125,32.2265625,0
58.10546875,-82.51953125,42.96875,50.78125,0
47.8515625,-348.14453125,63.4765625,39.55078125,0
25.87890625,-202.63671875,61.5234375,19.53125,0
38.57421875,49.8046875,50.29296875,26.3671875,0
58.10546875,-25.87890625,53.7109375,52.734375,0
66.89453125,21.484375,45.8984375,65.4296875,0
49.8046875,105.95703125,43.45703125,49.8046875,0
36.62109375,48.33984375,55.17578125,38.0859375,0
50.29296875,56.640625,54.6875,55.17578125,0
69.3359375,-51.26953125,56.15234375,73.73046875,0
64.453125,-167.96875,56.640625,48.828125,0
32.71484375,-10.25390625,37.109375,20.01953125,0
52.734375,-234.86328125,32.2265625,37.59765625,0
84.9609375,-355.46875,36.1328125,56.15234375,0
69.82421875,-4.39453125,40.52734375,54.6875,0
36.62109375,-41.50390625,55.6640625,34.66796875,0
49.31640625,-42.48046875,62.01171875,52.24609375,2
71.77734375,129.39453125,59.5703125,75.1953125,0
56.15234375,222.65625,61.03515625,65.91796875,0
28.80859375,27.83203125,66.40625,43.45703125,0
47.36328125,-116.2109375,60.546875,48.33984375,0
83.49609375,-34.66796875,52.734375,68.359375,0
87.40234375,-13.18359375,52.24609375,72.75390625,0
41.50390625,-125.9765625,52.24609375,46.38671875,0
35.64453125,-476.5625,46.38671875,18.06640625,0
70.80078125,-124.51171875,42.96875,46.875,0
74.70703125,242.67578125,44.921875,74.21875,0
47.36328125,12.20703125,49.8046875,58.10546875,0
27.34375,-40.0390625,49.31640625,38.0859375,0
55.6640625,1.953125,50.29296875,56.15234375,0
71.2890625,114.2578125,57.6171875,77.1484375,0
57.6171875,71.77734375,62.5,67.87109375,0
28.80859375,-75.1953125,57.6171875,40.52734375,0
38.57421875,-45.8984375,47.8515625,37.59765625,0
65.4296875,-25.390625,41.015625,62.01171875,0
62.98828125,-306.15234375,38.0859375,52.734375,0
26.3671875,-404.296875,43.9453125,20.01953125,0
21.484375,20.99609375,61.03515625,29.296875,0
55.17578125,149.90234375,60.05859375,52.734375,0
56.15234375,59.5703125,51.26953125,63.96484375,0
35.15625,39.0625,43.45703125,51.7578125,0
24.4140625,98.6328125,40.52734375,39.0625,0
46.38671875,131.34765625,49.8046875,55.6640625,0
76.66015625,103.515625,54.19921875,70.3125,0
64.94140625,35.64453125,58.10546875,53.7109375,0
28.80859375,-125.9765625,60.546875,32.2265625,0
45.8984375,-192.3828125,62.5,41.50390625,0
60.546875,-383.7890625,62.98828125,52.734375,0
47.36328125,-134.765625,50.78125,46.38671875,0
28.80859375,116.69921875,44.921875,20.99609375,0
46.38671875,-26.3671875,56.640625,19.04296875,0
93.75,30.2734375,52.734375,49.8046875,0
0.0,177.24609375,36.62109375,62.01171875,0
0.0,119.140625,22.4609375,35.15625,0
0.0,-69.82421875,38.57421875,27.83203125,0
0.0,1.46484375,62.98828125,52.734375,0
0.0,173.33984375,56.640625,58.59375,0
0.0,91.30859375,51.7578125,46.38671875,0
0.0,-350.09765625,61.03515625,23.4375,0
0.0,-583.0078125,60.05859375,37.109375,0
0.0,-135.25390625,40.0390625,67.87109375,0
0.0,97.16796875,38.0859375,55.17578125,0
0.0,-54.19921875,48.828125,20.99609375,0
0.0,20.5078125,50.29296875,31.25,0
103.515625,191.40625,40.52734375,48.828125,0
62.98828125,124.0234375,42.96875,42.48046875,0
43.45703125,-77.1484375,54.6875,13.18359375,0
61.5234375,-19.53125,38.0859375,3.90625,0
58.10546875,126.46484375,22.4609375,34.66796875,0
21.484375,-54.19921875,36.1328125,41.015625,0
-3.90625,-460.44921875,58.10546875,14.6484375,0
23.92578125,-289.55078125,60.546875,10.7421875,0
48.828125,77.1484375,50.29296875,47.36328125,0
40.0390625,84.47265625,35.15625,67.87109375,0
11.71875,-99.12109375,37.109375,42.96875,0
22.94921875,-169.43359375,45.41015625,22.94921875,0
41.015625,8.7890625,40.52734375,46.38671875,0
59.5703125,61.03515625,45.8984375,58.59375,0
53.7109375,13.671875,51.26953125,47.8515625,0
9.765625,16.6015625,51.7578125,15.625,0
11.23046875,-0.9765625,52.24609375,6.8359375,0
37.109375,-153.80859375,39.55078125,22.4609375,0
21.484375,-205.078125,31.73828125,21.97265625,0
-1.953125,-91.30859375,41.50390625,2.44140625,0
12.20703125,-6.8359375,44.43359375,9.27734375,0
40.52734375,-296.875,40.52734375,36.1328125,0
57.6171875,-281.73828125,37.109375,41.50390625,0
20.5078125,54.6875,35.64453125,24.90234375,0
-5.859375,-56.640625,40.0390625,13.18359375,0
32.2265625,-214.35546875,52.24609375,33.69140625,0
49.8046875,-128.41796875,55.6640625,52.24609375,0
30.2734375,30.76171875,53.7109375,41.015625,0
18.5546875,-154.296875,67.3828125,29.78515625,0
34.1796875,-282.71484375,68.84765625,43.45703125,0
56.15234375,-214.35546875,52.24609375,60.546875,0
54.19921875,-71.2890625,52.734375,63.96484375,0
25.390625,-143.5546875,71.2890625,36.1328125,0
47.36328125,-461.9140625,79.1015625,34.1796875,0
72.75390625,-147.4609375,65.4296875,61.03515625,0
71.77734375,137.20703125,41.9921875,68.359375,0
46.38671875,-24.90234375,45.8984375,41.9921875,0
43.9453125,-55.6640625,58.59375,34.66796875,0
74.21875,83.0078125,65.4296875,61.03515625,0
78.125,187.01171875,68.359375,67.3828125,0
44.43359375,-30.76171875,61.03515625,40.52734375,0
31.73828125,-237.79296875,59.08203125,30.76171875,0
62.98828125,-206.0546875,60.546875,60.05859375,0
79.1015625,-2.9296875,64.453125,75.1953125,0
63.4765625,-200.68359375,51.7578125,57.12890625,0
36.62109375,-418.9453125,30.76171875,38.0859375,0
48.33984375,28.80859375,49.31640625,57.12890625,0
65.4296875,166.9921875,68.84765625,73.2421875,0
60.546875,-14.6484375,49.8046875,54.19921875,0
20.5078125,-52.734375,45.41015625,18.06640625,0
27.83203125,27.34375,60.05859375,29.296875,0
68.84765625,22.94921875,59.5703125,63.4765625,0
66.89453125,-6.34765625,54.6875,69.3359375,0
27.34375,-203.125,54.6875,49.31640625,0
18.06640625,-228.515625,54.19921875,39.0625,0
50.29296875,-72.75390625,47.36328125,56.640625,0
60.05859375,-333.0078125,38.0859375,53.22265625,0
26.3671875,-212.40234375,40.0390625,37.109375,0
14.6484375,1.46484375,43.45703125,33.69140625,0
52.734375,-53.7109375,41.015625,53.7109375,0
81.0546875,3.90625,38.0859375,70.80078125,0
69.82421875,119.140625,54.6875,59.08203125,0
37.109375,30.2734375,60.546875,32.71484375,0
53.22265625,-64.94140625,46.875,43.45703125,0
75.1953125,13.18359375,44.43359375,66.89453125,0
53.7109375,-122.0703125,46.875,62.01171875,0
30.76171875,-175.78125,55.6640625,44.43359375,0
45.41015625,-309.5703125,57.12890625,32.2265625,0
49.31640625,-383.7890625,55.6640625,31.25,0
37.109375,73.2421875,63.96484375,38.0859375,0
17.578125,60.05859375,60.05859375,18.5546875,0
4.8828125,-141.11328125,51.26953125,0.9765625,0
22.4609375,7.8125,0.0,22.4609375,0
22.94921875,204.58984375,0.0,31.73828125,0
-6.8359375,1.953125,0.0,5.859375,0
-29.296875,-184.5703125,0.0,-4.8828125,0
0.9765625,-6.34765625,0.0,17.08984375,0
34.66796875,-37.59765625,0.0,36.1328125,0
16.6015625,-182.12890625,0.0,24.90234375,0
-17.578125,-482.91015625,0.0,-9.765625,0
9.765625,-268.5546875,0.0,1.953125,0
36.62109375,168.45703125,0.0,34.66796875,0
23.92578125,46.38671875,0.0,39.55078125,0
5.37109375,-166.9921875,0.0,13.18359375,0
0.0,-75.1953125,56.640625,5.859375,0
0.0,137.6953125,50.78125,32.71484375,0
0.0,33.69140625,46.875,46.875,0
0.0,-61.5234375,40.52734375,28.3203125,0
0.0,-43.9453125,46.875,13.18359375,0
0.0,-106.93359375,50.29296875,34.66796875,0
0.0,-336.42578125,51.26953125,47.8515625,0
0.0,-397.94921875,45.8984375,35.15625,0
0.0,-43.9453125,34.66796875,23.4375,0
0.0,90.33203125,42.48046875,32.71484375,0
0.0,11.71875,32.71484375,58.10546875,0
0.0,68.84765625,28.3203125,62.01171875,0
33.69140625,94.7265625,54.19921875,34.66796875,0
49.8046875,14.16015625,69.3359375,39.55078125,0
75.1953125,-12.20703125,63.4765625,65.4296875,0
76.66015625,59.5703125,53.7109375,71.77734375,0
42.96875,98.6328125,48.33984375,49.8046875,0
38.57421875,-121.58203125,41.50390625,43.45703125,0
60.546875,-481.4453125,46.875,57.6171875,0
57.12890625,-176.7578125,49.8046875,69.82421875,0
50.78125,173.828125,58.10546875,62.98828125,0
27.83203125,-53.7109375,43.9453125,46.875,0
42.96875,-72.75390625,43.45703125,64.453125,0
77.1484375,110.3515625,70.80078125,86.9140625,0
54.6875,88.37890625,71.77734375,76.171875,0
29.78515625,-111.81640625,57.6171875,48.828125,0
55.17578125,-120.1171875,52.24609375,58.10546875,0
72.75390625,108.3984375,57.6171875,81.0546875,0
64.94140625,147.4609375,49.31640625,75.1953125,0
33.69140625,-265.13671875,54.6875,41.50390625,0
37.59765625,-351.07421875,53.7109375,42.48046875,0
70.80078125,41.50390625,45.41015625,65.91796875,0
68.359375,55.6640625,58.10546875,69.3359375,0
